 Mean of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
122.5078125,0.150101967,0.676516239,18.61508213,8.316367245,75.11919256,0
116.109375,0.409531611,-0.233619321,14.48802822,9.594049792,120.6726205,0
117.609375,0.060455944,0.159091157,21.18204954,8.57774107,80.72721694,0
14.4609375,6.296725041,42.02539536,68.2628599,1.042517402,0.23163624,1
85.1875,1.534340703,3.798910059,73.61768576,1.680544669,1.297380307,1
24.109375,5.605411014,34.19729064,53.40027929,2.135822594,4.428893664,1
128.9609375,-0.019315569,-0.465719549,13.26694779,10.39466133,147.1730825,0
137.6484375,-0.144282272,0.409022246,13.68235396,9.319216058,120.7069316,0
111.3203125,0.324996866,0.121350696,20.2238855,8.224476418,76.96723869,0
125.4765625,0.329279197,0.314437619,16.09630642,8.524556503,89.99095632,0
122.9921875,0.079178451,-0.326319803,14.3967182,9.817016147,122.1589078,0
113.671875,0.264429192,-0.512699409,13.33696035,9.898196554,135.5971776,0
95.9765625,0.429249849,0.158158045,13.01374076,9.885090404,140.5359036,0
154.328125,-0.447880355,0.46813225,44.75102465,3.564380001,11.42250537,0
26.921875,4.709838436,24.24740042,79.93281529,-1.326647481,0.346712101,1
107.984375,0.121374492,0.313013823,11.79454579,15.74871118,272.9672968,0
106.890625,0.374867738,-0.710808631,13.87660551,14.95015275,246.2772252,0
105.625,0.312617135,0.470928338,30.00422844,6.011428797,36.84324089,1
147.5234375,-0.270451157,0.336919856,17.34316149,10.70395237,121.0997835,0
156.1875,-0.504758424,0.371809214,95.91412331,-0.044197287,-1.761812451,0
40.5546875,3.033998646,9.926777558,69.28682628,1.476029077,1.047497277,1
123.8984375,0.147671505,-0.400883776,24.41935968,7.008170866,54.56412149,0
132.03125,0.14504841,0.416096496,63.07553643,1.834521145,1.981333292,0
98.3046875,0.479497487,0.232316933,16.18185346,8.953150254,102.9037382,0
12.765625,5.879498662,35.61346695,48.90039447,2.374916068,5.515552218,1
82.3828125,1.526851177,2.545764089,78.43529487,-0.710192918,-0.527549306,1
115.734375,0.117231709,0.107389921,11.74948575,12.61831329,211.8585373,0
120.4375,0.147492751,-0.571767105,22.92158156,6.988111672,53.2699748,0
60.5234375,2.812397389,8.285401673,17.79649579,10.40307237,118.6298063,1
126.1015625,-0.093155342,-0.192753424,9.776808016,19.83776014,452.2597196,0
86.3515625,1.632285056,2.139865268,65.28170096,2.014456209,2.61615696,0
110.0390625,0.199495967,0.801414145,14.40740749,9.964487539,127.3870093,0
122.8671875,0.165695704,-0.200632152,21.01107604,8.114895818,72.80672387,0
30.1015625,4.505472298,20.78517939,78.74218273,0.894009245,-0.437248907,1
60.484375,2.965752683,14.35582531,73.32304079,0.864618889,-0.250095965,1
81.0546875,1.336181291,3.28131762,28.2171977,6.167735352,39.38260309,1
64.75,2.700921964,9.75913666,63.08915308,1.852955233,2.402569575,1
114.5546875,0.269434624,-0.261158229,17.73795504,8.356151236,81.24054453,0
90.3515625,0.556478318,2.195655771,16.66569623,9.653902313,107.8219303,0
109.328125,0.411973,0.860075813,15.44682807,10.93395786,135.7982181,0
150.0625,-0.327481721,0.818220506,25.73571406,4.914791961,26.46176929,0
71.703125,2.19313368,6.936617628,50.99425367,2.68847042,6.795146855,1
150.796875,-0.065591176,0.18787084,19.42995685,7.795477137,72.72758034,0
26.765625,6.098885783,42.26782453,55.10848841,2.403071004,5.152959243,1
122.203125,-0.040079569,-0.259967627,14.35775952,10.15016537,125.4548116,0
25.78125,6.394198085,44.77445582,55.69598074,2.412768104,5.322083979,1
133.9609375,-0.1487375,0.475086688,13.12878318,9.273148988,131.7916382,0
128.4921875,0.247963219,-0.652397872,63.53372496,2.386761312,4.045872165,0
120.9921875,-0.121952426,0.48927122,13.19278099,11.98139135,179.4947761,0
124.6953125,0.093029866,-0.12824929,36.85151325,4.430659676,18.88284709,0
26.421875,6.414866062,45.38364068,58.27894613,1.452547751,1.756034769,1
71.796875,0.840180985,3.029052273,78.431837,1.41466447,0.061824798,0
41.7734375,3.552223686,20.28308868,43.22134994,3.791869842,14.13000943,1
134.6875,0.060980656,0.335603751,24.68680025,5.537456378,32.85218193,0
101.109375,0.46684233,0.650444999,22.90227211,5.918597012,38.15288961,1
122.8046875,0.158970472,0.298252314,11.74043135,13.30086219,227.5955999,0
145.2734375,0.033926265,0.896578629,25.2541121,6.529657186,46.44883123,0
60.703125,3.313739102,16.68021966,32.9654126,5.150714223,29.13568299,1
131.640625,-0.046937291,0.334123057,13.16750088,10.22020671,144.1410252,0
111.2265625,0.068314547,0.654309872,19.11869063,8.992333348,87.80893149,0
37.1171875,4.628307635,28.67564049,86.28454909,0.953253597,-0.641793743,1
130.5546875,0.056594832,-0.624935104,26.60960862,6.601560578,43.83062053,0
133.9609375,0.043079493,0.559545348,14.08393687,9.25555445,116.4641299,0
84.1328125,0.552864652,1.702406616,14.49445978,11.68180135,154.333193,0
53.7890625,3.231805376,18.01165504,67.75205759,1.97295785,2.336556152,1
98.8125,0.345059333,-0.237755434,42.17247513,3.529511446,11.64997775,0
92.4375,0.400427421,0.747898603,16.22423324,12.11337491,152.9693841,0
119.1484375,0.055981588,1.466377438,14.64991434,9.32177745,110.1219677,0
134.78125,-0.036204441,-0.217422272,35.11463174,4.311669007,18.62418877,0
86.5234375,0.659755587,1.512194676,15.75502351,10.70752888,126.4471927,0
130.8046875,-0.12966176,0.171149829,16.73447464,10.88950112,130.9881673,0
121.734375,0.09671134,-0.180427367,30.00195289,4.80378586,25.06846548,0
150.828125,-0.262291657,-0.006883181,13.43844929,9.479700231,128.4593177,0
118.4140625,0.029600553,-0.367023594,16.16402258,8.028473919,80.71770301,0
51.1015625,2.838736612,10.16609232,18.39816924,8.914529612,90.29637299,1
96.0703125,0.703671126,-0.96008249,35.09606176,3.711222329,14.28225887,1
22.1953125,5.18478934,28.51835443,68.76363766,1.106782156,0.294261238,1
99.578125,0.48709309,0.31714113,17.60616829,9.334983515,100.9733446,0
53.90625,3.102124086,12.91403463,64.81415476,2.046183865,2.869000677,1
117.2890625,0.211703226,0.36452689,17.49241743,9.401099761,101.7174169,0
82.890625,1.47080736,2.687552353,98.27787592,-0.437687121,-1.54997588,0
53.4375,2.046848806,3.261056337,61.59755326,0.73220434,-0.489357218,1
127.25,-0.125126919,0.551867096,27.80193561,6.58179575,44.62062397,0
27.765625,5.770087392,37.4190088,62.07021971,1.268206006,1.082920221,1
132.7734375,0.148349539,0.652739916,11.83853035,14.16884668,236.4930536,0
128.6328125,0.013153635,0.016636661,16.00367008,10.26664538,124.6348695,0
52.6328125,3.866208911,17.41864492,58.8374963,2.188818178,4.135254568,1
109.78125,0.397323259,0.242666163,11.24192268,13.14679291,239.0593344,0
62.2578125,2.725792622,13.74093204,40.88624819,4.558381807,19.87311879,1
14.1484375,4.999419405,26.678071,70.90820395,-0.588690802,-0.977318435,1
77.4609375,2.135287566,5.697781332,11.21225184,18.34357426,375.3974277,1
104.1875,0.340867192,0.224296972,30.68796798,5.575569669,31.3210916,0
20.984375,5.130151475,26.19715169,75.51020605,0.657816929,-0.697271866,1
77.0234375,1.268602281,2.605826138,36.83023007,5.181513792,26.51027772,1
109.921875,0.31794546,0.338229521,13.81142574,9.466059553,122.4004996,0
119.5234375,0.061022624,0.241343794,15.35866693,11.0075163,143.7519482,0
53.375,3.17838239,12.80937905,52.68055869,2.568707824,6.157233382,1
104.3125,0.186498106,0.546011257,11.17835966,13.78019237,252.4173582,0
114.5703125,0.183735196,-0.329965176,14.37194027,10.83824117,148.4762956,0
78.6328125,1.092337979,3.961337326,24.69168871,6.799293337,47.78228864,0
101.71875,0.517195769,1.623211941,15.83052886,8.191362605,85.9253615,0
108.7421875,0.380945096,-0.21567665,28.4656515,5.831819401,34.8820629,0
56.1328125,3.043499305,11.71330938,67.93325907,1.716938354,1.863980458,1
106.0859375,0.193230546,0.269703968,65.10659667,2.296354118,3.355544266,0
29.03125,6.313134284,43.80746956,58.76396454,1.994729884,3.431100491,1
108.4140625,0.598464225,1.268669526,8.21693767,25.83057657,771.1912299,0
47.703125,2.988944978,9.782930357,54.16160339,2.518365045,5.511305397,1
136.40625,0.059672191,-0.494766891,74.47317697,1.254077051,0.056881384,0
63.140625,2.492425776,10.73256329,50.56221783,2.825749517,6.628752142,1
141.1875,-0.139766255,-0.015361893,29.13641808,6.123065866,38.01193267,0
65.0703125,2.266075075,9.32482866,39.95271716,3.778114332,14.68210797,1
129.125,0.1706264,-0.057272873,24.3617734,6.51413007,45.66015781,0
97.15625,0.318199181,0.327285525,29.7032686,5.657428672,32.43010938,0
104.3515625,0.263834812,-0.117790628,23.07000569,7.561900867,60.8128536,0
98.1171875,0.507692023,0.477660215,14.91373696,12.08265401,158.9768746,0
75.5703125,1.882443041,8.925853354,44.45868355,3.338827957,10.06191759,1
132.3984375,0.03553109,-0.455355488,14.15269671,10.59662452,133.4742155,0
119.3359375,0.020857559,0.822268314,26.69045456,7.050134872,50.59693968,0
127.171875,-0.072164943,0.114693804,31.9360958,5.135167223,25.81324802,0
120.71875,0.257065117,0.107528649,17.95739885,7.816540714,78.7347796,0
118.7578125,0.075528122,-0.207943453,58.12381479,2.45078958,4.559030354,0
113.8671875,0.23481997,-0.028934695,14.94584,8.976673477,103.8030694,0
94.7734375,0.560923105,0.438904455,46.58635206,3.735397049,12.95735422,1
113.4453125,0.108702029,-0.568159146,26.56098481,6.328691348,42.52884386,0
122.40625,0.312326448,0.015788815,14.79669522,8.620706539,98.78589648,0
84.53125,1.16265058,2.135450581,38.48344963,3.972712278,15.49732363,1
129.1796875,-0.051826308,0.025471866,13.2542733,10.67892539,149.358092,0
138.5703125,-0.404696444,0.152017114,12.89066678,11.60436729,167.686798,0
113.8046875,0.275090325,0.350060131,11.87882734,14.03355171,235.7900915,0
63.3046875,2.884981807,9.249017271,66.39077513,1.62426393,1.593984208,1
135.5390625,0.136357291,-0.596122377,42.04305341,3.821902388,13.74740397,0
45.546875,2.159587874,3.647239022,32.50110787,5.512261065,31.21090444,1
115.421875,0.319480535,0.097424128,12.57812967,11.1432209,170.0867851,0
89.4296875,1.255240171,3.467667924,78.70648544,0.443105226,-1.432246842,1
110.296875,0.179205703,-0.279877758,15.73454505,9.848984204,112.9479011,0
8.84375,7.147370032,51.3090457,75.04943858,-0.210533461,-1.278222193,1
118.265625,0.171471477,-0.187585528,13.3095637,10.72085436,147.816141,0
146.1640625,-0.386948102,-0.55575902,75.75173442,-1.570609373,0.968536251,0
114.3984375,0.709696096,2.796626585,27.16386616,6.252619791,39.40287878,0
112.3125,0.198717432,-0.378226218,22.33374241,6.929848287,53.79259337,0
96.3359375,0.302221125,0.693380615,16.21695944,11.3224755,144.3686334,0
92.875,0.653816387,0.09937567,79.0656669,1.359826672,-0.106536947,0
39.078125,4.164490187,18.16470068,65.21835465,0.573204141,0.011578999,1
16.5390625,5.971549921,37.44917217,67.14417042,0.905511422,0.064849717,1
89.2265625,0.696072221,2.093904676,11.37513164,17.76076525,331.9461282,0
119.984375,0.160614687,0.033648822,25.50200037,7.311543151,57.11321308,0
10.078125,5.602282044,32.02867078,56.23080282,1.183233851,1.068630918,1
135.4453125,-0.368260131,1.219652069,20.59727107,8.185225016,72.74574568,0
114.1484375,0.533445955,-0.000584738,38.22321228,4.240435218,17.5764899,1
129.375,-0.14220215,-0.532189049,11.89615511,16.10944959,291.8992255,0
112.8046875,0.540709323,0.746627981,19.84194199,8.779148093,87.6761485,1
102.796875,0.382097319,1.3556516,19.87410184,7.955209532,67.64902246,1
98.2109375,0.591122875,0.40110591,12.35872241,13.39411501,218.1620811,1
36.515625,5.538119728,36.61006208,86.6066178,1.174596115,-0.274811991,1
114.3046875,0.042083784,-0.675270192,22.06955731,7.920140322,65.25855293,0
18.921875,6.332913188,41.91419181,55.83389714,1.252185421,0.967874026,1
142.2265625,-0.282400762,-0.20353219,12.52969326,14.07014691,222.6700157,0
75.1484375,1.827778633,8.703206085,33.74887893,4.537529421,20.98387016,1
125.15625,-0.108407305,-0.431259477,14.83577497,8.774459166,99.83719244,0
131.0,-0.011343903,-0.023431626,8.976702489,21.78444163,560.3515815,0
120.65625,-0.034870191,-0.558206552,14.8454166,8.495826329,97.46492934,0
96.4609375,0.280990782,0.103932994,18.56812353,9.648781362,107.0390877,0
90.9921875,0.452787108,1.212696488,12.26977753,12.81782208,205.8010013,0
104.4921875,0.29082448,0.902590525,20.81936227,7.880256086,70.13439854,0
83.015625,0.706535757,1.587603849,19.49783876,10.45725383,113.1657512,0
127.03125,0.175287999,0.117653609,44.85399392,3.295240995,9.897836526,1
93.8515625,0.250260904,0.61364315,18.98633021,7.505175069,66.86978253,0
14.5625,5.748145325,36.10484586,56.3347686,1.946267405,3.337089876,1
92.953125,1.286211071,4.99227648,36.17957701,4.672915319,21.75470897,1
58.5703125,2.74142524,8.888969807,44.35852458,3.427857041,11.75397158,1
142.2890625,-0.085549253,-0.483325218,19.43837056,8.403919907,79.15170554,0
136.703125,-0.138694079,-0.457520726,19.55006409,7.873036125,69.09910524,0
83.2109375,0.652882252,0.464878722,17.49325077,8.857383915,95.74672901,0
19.4140625,4.574662379,22.17394704,40.84932105,3.139949017,10.35582939,1
94.0390625,0.325119594,0.392478883,9.18772207,25.14870995,641.9650322,0
29.953125,4.153427856,17.81368022,62.66037052,0.195576924,-0.757497279,1
135.65625,0.114436428,0.044848723,15.02545321,8.400185148,94.93591404,0
19.5234375,5.677385339,34.21866053,70.16131984,0.721065608,-0.379067424,1
21.6796875,5.876555783,36.83901532,61.51146158,1.514671247,1.720126594,1
106.7734375,0.214592301,-0.453809418,15.12146867,9.676235451,111.128099,0
125.90625,-0.139667958,-0.44414081,26.18318148,6.400839567,41.9021739,0
113.5703125,0.154675167,-0.181702349,22.21945733,6.494905278,47.63560708,0
113.265625,0.028360312,-0.366729824,11.27740981,15.60260457,285.1939609,0
83.2578125,1.321662217,1.743422173,98.3217441,-0.485333348,-1.41416531,1
70.15625,1.213402413,4.004146432,20.37434743,6.996667167,54.94544385,0
54.953125,3.076377733,16.85425894,37.54657123,4.348138651,19.56521718,1
100.2578125,0.479196448,0.876418897,31.04856136,6.075504187,36.24292221,1
90.1796875,0.48054988,1.115247371,12.97155593,11.98906156,173.0592395,0
116.515625,0.429466779,-0.037057993,12.74031322,14.51649414,228.4690683,0
110.78125,0.210124578,-0.177414184,21.41531801,7.012186539,52.57281265,0
104.6953125,0.609051682,0.925929,23.70319711,8.113404412,70.06019289,0
110.5390625,0.534283803,0.308641721,34.96133114,4.915369256,23.49618778,1
130.6328125,0.163213636,-0.787813653,82.33954089,-0.687955054,-0.923200345,0
128.875,-0.063698915,-0.332868343,13.53566069,12.53617914,182.6555045,0
27.625,6.270232875,42.85890151,66.06538799,1.205214894,0.745529302,1
117.3828125,0.050983377,-0.169972974,15.59883637,13.2383777,183.0437543,0
85.40625,1.168742905,2.225387102,51.75294741,2.911072145,7.270132748,1
100.46875,0.555637617,0.67395221,74.77745439,1.261686084,-0.064242801,0
126.265625,0.050662416,-0.132230834,18.31036162,8.747282843,87.07199556,0
110.609375,0.320163696,1.713771954,17.50470016,9.969408493,107.9852622,0
109.3515625,0.168128016,0.824654121,12.43656402,12.25502441,189.4529218,0
96.3125,0.566614165,1.158834437,15.40724695,9.061327574,106.2126468,0
116.6171875,0.160629686,0.027603718,15.70833074,8.174852865,87.03660109,0
127.890625,0.051091036,-0.405367663,13.22692632,10.28776023,142.5021766,0
119.875,0.095798241,-0.425663549,17.56966908,11.05660803,127.2428925,0
96.671875,0.371758854,0.360121324,25.86511005,6.077316248,38.3570593,0
109.953125,0.439031736,0.348936468,15.54834679,8.844785013,96.06828448,0
102.2109375,0.524660314,0.339161039,12.27597611,12.11726714,192.390362,0
98.8828125,0.754581806,1.367654903,33.29355225,4.87644221,24.14387103,0
115.234375,0.289336391,0.380396524,16.3280941,9.84443555,113.545002,0
130.671875,-0.117648752,-0.488677917,39.2127899,3.748094962,13.40300374,0
52.109375,3.699436673,19.73857374,82.48933185,1.406347004,0.331634915,1
103.7578125,0.330533673,-0.294105276,91.38909076,-0.159421826,-1.763397867,0
128.96875,-0.017659876,0.049333422,40.02943641,3.773144683,13.50070051,0
100.3984375,0.297372058,0.577455179,20.33051518,8.094685648,68.95415538,0
86.15625,0.682265248,1.987872098,17.28863847,9.401752361,100.3917478,0
87.109375,1.359798194,3.613590752,45.77206288,3.566127706,11.80151937,1
121.515625,0.058965707,0.771367071,23.80956989,4.926173381,27.7064809,0
123.1484375,-0.04974088,-0.60804283,35.62931399,4.744214919,22.02183478,0
138.265625,-0.067427737,-0.627974904,17.25760659,8.192086965,80.17599346,0
21.8515625,5.435666216,31.2568822,79.73912954,0.102797576,-1.108933123,1
109.109375,0.305944977,-0.068219973,62.70665846,1.906443429,2.000145219,0
55.3359375,3.465647217,17.60217583,82.16119445,0.921124947,-0.550780603,1
35.640625,4.298269541,22.0429846,72.50524629,-1.513162215,0.926653034,1
114.0,0.124817421,1.025930483,21.02067984,7.233553553,56.76919009,0
33.328125,3.47873635,12.32436172,83.3898455,0.018839747,-1.330800683,1
75.1015625,2.198113989,8.981400545,54.02381432,2.580942125,5.568507205,1
74.7421875,1.097752841,4.325061457,15.94402867,10.22162109,118.4400886,0
122.9765625,-0.02716033,-0.080097751,28.76348981,5.867339404,34.48427747,0
127.765625,0.121002334,-0.23342144,22.2697296,8.175450639,72.77756054,0
134.140625,0.062787167,-0.269270839,20.8869014,7.469796161,63.32873961,0
70.8125,1.122574889,3.181763655,12.7646936,11.22964434,168.6175814,0
128.3828125,-0.09554035,-0.192755711,59.72468773,2.550922925,4.987446703,0
99.046875,0.711106746,0.293115999,74.73790348,1.337398253,0.14647211,0
123.7421875,0.332523412,0.242907514,24.6176782,6.545078443,46.74493431,0
48.3203125,3.310540935,14.65000172,33.24544037,5.285693958,28.92600721,1
118.8359375,0.367765798,0.389902646,16.31708198,9.856253447,114.5544396,0
104.125,0.274500261,0.853357488,12.52424688,11.60365846,176.6924748,0
68.125,1.960779368,7.421007114,24.98589338,7.011637784,51.40636142,1
71.3984375,1.317459045,2.340411994,46.86283003,3.070346153,9.405187883,1
158.9375,-0.342646,-0.384349496,14.13029239,9.072978491,111.7372305,0
151.5078125,-0.119643101,-0.243546273,14.63383905,9.650360263,117.2324277,0
123.5703125,0.514650264,-0.346149639,21.32027994,8.74531061,84.63796303,1
114.5390625,0.208168931,-0.136844115,26.47978398,5.705468142,37.41152676,0
84.8828125,0.491004126,2.518144142,14.12096673,12.56871346,178.0556245,0
39.84375,4.322009647,22.61491549,11.81258058,12.38519299,210.9521582,1
120.546875,-0.057962209,-0.241425621,10.40742903,20.60540855,459.1656832,0
8.875,5.776645432,33.26688987,61.85071034,-0.735534604,-0.070244703,1
32.7578125,5.264754928,31.87811134,70.15343581,1.309008666,0.743217219,1
46.0234375,3.155475572,11.64048548,67.46469988,0.798529409,-0.032071715,1
121.015625,0.090688707,-0.022351242,20.01614145,9.204097344,90.99393333,0
25.484375,4.872233912,26.30378803,50.82477614,2.46850776,5.532071671,1
78.2265625,1.403325165,2.177636758,85.51185724,0.105990896,-1.763132388,0
124.578125,0.027263688,-0.211019738,23.56033752,7.123160051,53.59417006,0
135.25,-0.117317276,-0.581040759,21.66699614,8.239819516,71.63113893,0
