 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
117.0703125,45.08588741,0.393116274,0.226718498,1.508361204,15.00877437,11.64563111,149.2381322,1
51.2734375,42.97450459,3.215722409,10.63992183,54.6229097,72.11001056,1.178471312,0.21159958,1
43.46875,36.33759621,3.49488147,14.63251461,95.48160535,82.86372438,0.236667783,-1.228674071,1
123.46875,45.47508547,0.345780685,0.647414924,32.91973244,65.09419657,1.605538349,0.871363737,1
55.953125,41.07479066,2.547778343,8.074386621,46.8770903,68.08017684,1.375718846,0.965702458,1
88.546875,44.68236148,0.940484311,1.634902347,13.64130435,44.57923988,3.408574038,10.78335893,1
45.0625,32.2915793,3.748080127,18.92343317,97.05351171,95.03935365,0.311167332,-1.52348606,1
76.5625,34.82854208,1.676975263,6.162479347,49.52759197,75.23797301,1.114572564,-0.362441344,1
36.125,38.29674431,4.272427009,18.81391099,69.41471572,79.04512862,0.931727931,-0.392899525,1
75.953125,36.5371941,1.297816277,4.684747694,21.49665552,55.045261,2.390368408,4.292564197,1
45.609375,39.13682616,3.646904656,13.77286958,127.9431438,72.76456821,0.067914638,-0.82641302,1
91.984375,43.81958473,0.825235154,1.962024167,51.73913043,90.86816781,1.26781163,-0.293069512,1
98.2109375,47.24250145,0.591122875,0.40110591,1.427257525,12.35872241,13.39411501,218.1620811,1
55.4140625,31.37139604,3.477271147,19.17770777,44.24832776,74.952768,1.475518222,0.727717019,1
78.1875,46.5729854,1.275871345,2.230770913,13.22324415,45.97866847,3.671067312,12.68406398,1
82.2890625,31.60576301,2.50350864,11.83244457,54.85200669,81.40398865,1.053516718,-0.515394386,1
81.0078125,39.88822196,1.729321514,5.222868449,97.56187291,84.41051951,0.285843093,-1.314893301,1
81.4921875,41.8940248,1.713023018,4.353030799,11.13377926,42.44552475,4.089118083,16.22271112,1
18.359375,30.75907752,5.749359799,35.34212422,102.0443144,73.94695882,0.17534749,-0.786496017,1
49.984375,62.45460656,1.899144532,2.414101758,163.0150502,66.56060513,-0.89619592,-0.404415967,1
127.5703125,52.57742559,-0.02729173,-0.395729262,3.480769231,24.7504697,7.434577734,56.24746889,1
92.3125,51.52028575,0.875865754,0.573469423,20.46822742,50.15304164,2.501918813,5.693900554,1
38.4921875,32.06024507,4.626391357,25.06651792,102.3938127,77.06008772,0.259072872,-0.887048348,1
79.4296875,48.74594271,1.594304827,3.010274704,19.62123746,52.69914785,2.758186702,6.734941421,1
89.8359375,45.549214,1.208151489,2.514956561,3.89548495,26.66781181,7.326969664,54.73208775,1
40.0625,30.72172226,4.793532449,26.39181309,23.04264214,51.41679014,2.58429066,6.33090683,1
45.8359375,30.90200675,3.716130782,20.86737359,16.60869565,53.46329086,3.32919873,9.888894413,1
70.671875,32.07074927,3.100675775,14.54066804,16.59949833,48.08467969,3.232253341,10.05964267,1
19.5234375,31.11821333,5.677385339,34.21866053,76.1722408,70.16131984,0.721065608,-0.379067424,1
9.4453125,32.42293955,5.901331773,36.14395837,110.5643813,63.80673449,0.460033325,-0.828869488,1
42.2421875,29.15629919,4.261947535,25.05911295,67.02675585,79.26204974,0.858547728,-0.532012073,1
68.7109375,40.50793756,2.150269126,6.459922466,42.65384615,63.04141212,1.675482143,1.952082522,1
52.3359375,34.77500839,2.478374846,10.17917088,8.230769231,34.77594683,4.652341839,21.98788225,1
18.453125,30.70063603,5.754312382,35.51531757,74.80016722,73.52413682,0.647989749,-0.601086153,1
55.4609375,33.90840197,2.590021483,10.46368843,21.26839465,55.18975207,2.694901588,6.32777355,1
99.3671875,41.57220208,1.547196967,4.154106043,27.55518395,61.71901588,2.20880796,3.662680136,1
51.28125,38.00882659,3.082019126,12.04485404,36.92892977,71.39577711,1.776025798,1.736655377,1
94.5859375,35.77982308,1.187308683,3.68746932,6.071070234,29.76039993,5.318766827,28.69804799,1
74.4765625,40.71028833,1.41764242,4.449731236,33.63294314,71.46043332,1.814685721,1.601792036,1
54.953125,33.47640479,2.856749261,13.50660065,18.71070234,44.64390792,2.997168664,9.314726057,1
55.5078125,51.49848239,2.076188454,4.156706332,7.33277592,33.81505319,5.034427743,25.43865862,1
23.625,29.94865398,5.688038235,35.98717152,146.5685619,82.39462399,-0.274901598,-1.121848281,1
94.21875,42.89010986,1.097078828,2.179897654,5.266722408,29.73309243,6.062392209,37.52970269,1
61.3203125,35.13699386,2.12506091,8.749596277,6.221571906,32.21045816,5.573565234,31.30181946,1
31.0546875,30.41825844,4.923133401,29.17689177,72.40050167,65.81041713,1.091781847,0.296261629,1
76.984375,38.75181132,1.826030547,5.523773471,16.34698997,49.72199468,3.224441853,9.602500249,1
96.453125,41.16465781,1.283035926,3.646660796,15.68896321,49.03127026,3.222188781,9.373178747,1
29.390625,32.74862458,5.163921004,28.81412049,44.23829431,60.27744581,1.435925521,1.528894592,1
111.765625,52.94358501,0.671723986,0.383593933,149.8436455,97.92694773,-0.696153414,-1.260402813,1
66.328125,34.32339521,1.868324907,8.293857813,3.232441472,23.99180081,7.844198726,62.8136825,1
86.3828125,46.73364037,1.373406293,2.470420164,27.23829431,59.92469554,2.167198236,3.4831756,1
65.1015625,44.57732745,2.005255583,5.275221539,16.02173913,48.2379435,3.329346352,10.6279397,1
120.5546875,45.54990543,0.282923998,0.419908714,1.358695652,13.07903424,13.31214143,212.5970294,1
82.6953125,41.06959767,1.785558422,5.343621096,10.42307692,39.22450521,4.292418507,18.91628759,1
30.3359375,35.84259803,4.838853688,24.78356363,73.26505017,62.77812351,0.911988209,0.59605133,1
34.328125,41.12483081,3.524490791,12.38479593,40.44983278,70.0433334,1.643314759,1.489263624,1
38.4140625,34.07609301,4.563905993,22.96062356,46.22658863,60.1630282,1.620284704,2.284063441,1
21.3046875,35.90755461,5.146316748,27.81541361,128.9841137,66.95541307,0.020189629,-0.59556003,1
35.15625,30.2377138,4.20347482,24.4866906,34.10117057,62.57739528,1.890020282,2.57213265,1
45.546875,33.08343132,4.291156306,23.67373009,15.60702341,44.83227103,3.389806746,11.4423978,1
99.9375,55.62496489,0.928824005,0.360270494,1.985785953,15.98506719,12.0950323,159.5323744,1
10.265625,30.46526823,6.166521494,39.91290938,63.05685619,68.15125646,0.959817288,0.093260148,1
22.875,29.15315163,6.528522936,45.67052231,113.9247492,80.82252341,0.096650078,-1.095059646,1
95.484375,39.50632552,1.271391671,3.826148519,7.244147157,33.69733856,5.030901897,25.30380968,1
89.3359375,44.80256643,0.771258274,1.143718465,3.89632107,23.76468291,7.015481231,53.4797851,1
15.6875,32.81452375,6.152455829,38.42013077,115.7215719,84.6089484,0.099308507,-1.304548712,1
48.7265625,34.17480679,3.856358892,19.61184642,21.82023411,52.39793671,2.777641658,7.23326483,1
30.078125,31.11460905,4.783417206,27.57104542,39.32107023,57.86802183,1.915499225,3.436956618,1
41.4296875,39.31934233,3.575827914,14.15120985,34.71237458,60.90250074,1.695998119,1.877171635,1
27.765625,28.66604164,5.770087392,37.4190088,73.11287625,62.07021971,1.268206006,1.082920221,1
38.0546875,37.99430644,3.884819846,16.5225833,34.35451505,59.02645009,1.850542127,2.812553835,1
6.1875,30.85392753,6.476885002,42.92076344,138.1956522,49.30449566,0.393867458,0.097969341,1
26.09375,34.61516952,5.067584278,28.01368971,26.01505017,52.61960201,2.345710271,5.245282211,1
84.0859375,44.53106839,1.365958487,2.536932543,8.618729097,37.63330976,4.687512869,21.72060286,1
16.0546875,32.86580399,5.329647139,30.32339334,118.0083612,80.22732083,0.025379341,-1.238788062,1
83.359375,34.93760831,0.770642411,3.047239246,1.439799331,15.81722172,12.08712904,152.9470044,1
27.9453125,28.51817091,5.915666072,38.4765475,148.8695652,64.92165108,-0.075444948,-0.707474459,1
45.171875,29.98361776,4.286046086,24.55955253,28.63043478,57.64589352,2.326077732,4.983662743,1
29.84375,28.884316,5.032562543,32.10654285,31.590301,59.16753358,2.168063783,4.049629529,1
7.0390625,28.7357036,6.861532609,49.34906084,132.6404682,81.44824875,0.145161468,-1.468371471,1
60.6953125,32.89010076,2.306700637,10.45641812,9.20735786,38.48807068,4.360677127,18.18669766,1
36.0546875,28.02936758,5.399496575,34.82030536,20.06187291,50.06538719,2.853919688,7.851461412,1
107.6796875,44.48172616,0.462079027,0.627300823,28.57608696,61.01717284,1.932781783,2.315313015,1
42.578125,35.29554004,4.004084828,19.06477864,19.4264214,50.23405523,2.93287445,8.147740657,1
12.28125,31.62276116,6.05719541,37.88951392,64.21153846,71.33698985,0.873337089,-0.18606835,1
67.171875,38.3534364,2.213705405,9.130930749,8.37541806,34.43590378,4.81411156,23.64356824,1
16.5390625,30.50074342,5.971549921,37.44917217,67.45150502,67.14417042,0.905511422,0.064849717,1
67.8046875,32.19546227,2.319887103,9.926355911,23.81856187,59.16786129,2.556585025,5.325152029,1
63.2578125,31.64136091,3.060821516,14.80017013,14.76588629,48.89760005,3.550238297,11.74713975,1
17.671875,29.86770554,5.976705461,38.32876428,49.28093645,63.74260797,1.370528004,1.24061254,1
40.8046875,49.07345556,3.287712514,9.992256215,116.3578595,81.98972546,-0.135901581,-1.1799768,1
13.375,30.81116884,5.990130787,37.607824,71.54347826,65.80815293,0.968716634,0.23007418,1
58.5703125,40.79343613,2.644697701,9.397979894,18.9632107,50.77822774,2.936072285,8.017277145,1
46.84375,28.87078906,5.123313735,32.65944015,39.56438127,63.95977547,1.748534176,2.259751491,1
43.984375,31.09008694,4.307838399,23.46514359,46.1680602,64.45307087,1.295862671,0.834444663,1
67.0703125,34.0420658,2.311709149,10.57798028,4.969063545,28.09762388,6.30901557,41.32863565,1
31.703125,29.17976594,5.781621754,36.33574371,163.5769231,45.8697254,-0.180266075,-0.464227987,1
46.6640625,37.4892229,2.703024585,9.705203911,33.88043478,67.46921695,1.921260303,2.493062298,1
9.3359375,34.08726791,5.666405473,32.74425795,88.47909699,52.04029887,1.041177855,1.138878704,1
26.375,32.9374407,5.0223654,26.90744775,77.63377926,66.61346843,0.825641566,0.025604408,1
63.6015625,38.50717057,2.261648047,6.779405708,36.20234114,65.77644714,1.649390041,1.558690262,1
15.5234375,32.11964081,6.289581703,40.8103038,178.0158863,55.48960174,-1.501864763,2.143848564,1
35.9296875,31.31772252,5.326209326,34.02114558,22.63461538,50.46831954,2.669580267,6.700530685,1
15.796875,30.80187681,5.940644222,37.11117863,54.909699,63.33776478,1.284396079,1.033337818,1
21.6796875,30.53428749,5.876555783,36.83901532,45.02508361,61.51146158,1.514671247,1.720126594,1
8.75,30.95838941,6.279269335,40.91783735,98.51086957,55.03245363,0.971089811,0.311751619,1
76.265625,43.46361344,1.894294986,4.563727142,4.655518395,26.16049118,6.785014401,48.36674396,1
67.71875,32.79384887,2.521937363,12.73157816,6.147157191,33.17955737,5.643942499,31.48066694,1
45.84375,30.34062806,3.665320197,20.24696483,18.2090301,48.39321021,2.978548907,8.379486886,1
95.8984375,56.00318627,0.937979466,0.431099098,172.3988294,73.60595597,-1.145374229,0.266740316,1
44.2890625,43.91969809,2.917949553,9.353704986,13.01003344,43.25360657,3.605354168,12.75469908,1
38.71875,28.33503174,4.756850092,31.2113446,65.59698997,79.19010903,1.062862749,-0.137074853,1
112.3046875,47.30148627,0.459259767,0.140740746,60.25501672,88.66722773,1.075924695,-0.437491128,1
45.09375,28.60955847,4.156460264,26.19820242,34.56521739,67.78224722,1.872009904,2.171717456,1
8.3515625,37.2362789,5.07825477,25.82328587,132.916388,74.2690222,-0.045378657,-1.427807886,1
78.265625,42.30848105,1.573735534,3.974569639,8.524247492,34.89387035,4.646499866,22.48076807,1
15.2578125,29.85387488,6.274609024,41.33910601,82.6680602,56.17240259,1.10293196,1.344280427,1
118.2421875,49.53198873,-0.000259255,-0.260485347,2.759197324,15.21409774,8.816403169,100.413013,0
130.3046875,53.43622931,-0.191159541,-0.565564884,2.726588629,19.95319763,8.065141303,69.60499262,0
143.71875,47.62351335,-0.113036125,-0.368045041,5.346989967,28.02413256,5.919328985,35.81880526,0
121.9453125,55.29894729,0.214358269,-0.41898343,1.300167224,13.2467968,13.87671327,225.8864021,0
126.7421875,42.28978269,0.251179746,0.349913728,1.89632107,15.75813067,10.66275955,128.6506516,0
122.546875,51.4401745,0.301560145,0.098437577,2.22909699,18.34013517,9.886598292,107.7075224,0
95.640625,45.33723194,0.495623417,0.689028419,1.730769231,13.33838313,11.2606372,158.5471492,0
132.25,61.85706811,-0.148176269,-0.715994017,6.532608696,31.1636597,5.666190414,33.73130593,0
121.8359375,48.85817763,-0.169392319,-0.082079748,0.936454849,11.94367952,15.53747077,266.0277054,0
97.9140625,47.81246362,0.719246046,0.949105507,37.51672241,67.68160672,1.558327003,0.872523036,0
126.6953125,47.86823689,0.175934552,0.024122761,4.325250836,21.81567043,6.818360395,55.68267951,0
124.4609375,45.19815786,-0.120540504,-0.030214253,2.838628763,17.06861657,8.46362891,89.10466621,0
101.5390625,53.44855914,0.291356566,-0.514347238,2.339464883,14.42783267,9.040356451,108.7264585,0
116.1484375,44.66263991,0.110857831,0.220730775,3.029264214,22.28272978,7.790635316,62.489326,0
81.3125,40.00893455,0.676720789,1.430897983,2.147993311,14.80319062,9.604544167,114.285775,0
128.765625,52.27548487,-0.109025359,-0.432126478,2.178093645,17.77951797,10.334213,118.0006578,0
105.0390625,47.6391715,0.244994533,-0.02159444,2.442307692,15.49811239,9.373037763,111.6552067,0
115.484375,53.63388393,0.325621887,-0.447587468,1.464046823,17.01213058,12.97023796,172.5295044,0
127.0078125,47.96784341,0.308369922,0.028843643,17.56103679,50.30783618,2.768575547,6.297872078,0
94.796875,38.88913718,0.578815118,1.518397665,2.032608696,13.89496336,9.891474772,126.4054267,0
102.6640625,48.71541679,0.390332676,0.203373236,1.725752508,15.55726413,11.07803688,137.4626716,0
126.09375,52.82539598,-0.146764042,-0.471484806,2.171404682,14.14189505,9.606974327,120.9475351,0
105.5234375,76.08680947,0.589987688,-1.022955053,23.8770903,44.2263951,1.759258015,2.575359396,0
123.640625,43.39332005,0.103581417,0.356237284,4.358695652,27.22351309,6.684141297,45.69563908,0
108.6171875,45.80565622,0.500209787,0.328802382,2.734949833,20.42497854,8.552658502,78.18389128,0
109.0,45.99983016,0.360930807,0.508660825,0.984113712,10.03333483,17.17751267,374.5320786,0
97.6640625,33.95936849,0.893818803,3.037010942,0.933110368,10.95195684,15.77733265,298.9199536,0
122.28125,50.23272985,0.220314595,0.018349968,1.996655518,16.19286938,9.351333138,99.15492836,0
151.9453125,47.97335012,-0.250833836,0.275367013,2.115384615,14.19548414,11.6402969,173.5921716,0
127.7265625,52.29628853,0.064123326,-0.377866076,11.04013378,38.74041119,3.614779716,12.38148371,0
107.0390625,52.14903558,0.511471354,0.091665266,5.234949833,28.33827226,5.618704533,31.52724858,0
139.9921875,50.49342409,-0.281326991,-0.074546491,5.095317726,28.51891841,6.253299859,40.55429296,0
155.203125,47.78636694,-0.399585906,0.036575038,1.860367893,17.23523267,11.25607027,136.5748564,0
119.3359375,40.52724341,0.020857559,0.822268314,4.030100334,26.69045456,7.050134872,50.59693968,0
123.546875,69.39277468,0.060425107,-1.29079093,9.512541806,40.82928825,4.498688267,19.25873686,0
92.3828125,40.59347259,0.520647081,1.58954401,2.780936455,17.13102677,8.147868625,79.75103163,0
109.375,37.31705374,0.218776011,1.40087109,0.66638796,9.60150354,19.44733444,449.3123551,0
114.2265625,55.64848028,0.230615464,-0.450628984,3.351170569,19.86355018,7.3314062,60.84518456,0
86.3359375,39.09808926,0.714714821,1.62388973,1.351170569,14.01809952,12.00055009,159.8529206,0
125.6953125,45.11972937,0.164893801,-0.122253431,3.992474916,26.78214682,7.17667414,52.05173451,0
108.8984375,51.71025645,0.073618355,-0.432564868,108.9456522,78.42685847,-0.615833144,-1.496695207,0
135.21875,51.80084119,0.054533326,-0.236347869,2.392140468,18.86798633,9.019433167,88.58299581,0
90.203125,42.67525618,0.699905844,1.845809617,2.256688963,17.00157863,8.887926856,90.18336169,0
107.984375,44.79501653,0.121374492,0.313013823,0.867892977,11.79454579,15.74871118,272.9672968,0
148.9140625,50.07151563,-0.472205817,0.25629999,2.880434783,17.00127632,9.48966168,113.3978342,0
115.0078125,49.01809234,0.04870751,-0.232283613,1.327759197,14.82956457,12.22364552,158.3888374,0
125.5,47.80281765,-0.034761672,0.000398196,2.364548495,13.77558601,9.357271512,122.2102685,0
111.078125,45.00288348,0.466907338,0.802045351,2.724916388,16.65186767,8.559249937,93.78663872,0
89.375,34.80975079,0.59933142,2.968751233,1.911371237,15.27722104,11.09608903,140.9131359,0
130.3203125,44.74038542,-0.036270103,0.718567076,1.683946488,17.73614047,12.08396999,152.9791204,0
123.0703125,44.22354145,0.136260968,0.500931195,1.327759197,13.32760351,13.67799901,221.1229652,0
91.8828125,39.84278109,0.538391637,1.100895089,1.657190635,11.86509482,11.90118319,196.6989206,0
140.1328125,50.02911201,-0.361304273,0.238594184,115.4849498,80.29881864,-0.700265753,-1.409258774,0
93.4921875,44.25776699,0.415144787,1.145633001,2.423913043,18.02321237,8.622337529,84.11589412,0
136.640625,50.07505841,-0.27547525,-0.217797717,4.001672241,24.06377391,7.165158851,54.98734941,0
103.9296875,43.22798999,0.51647125,0.7946958,2.27173913,18.58242698,9.557851488,99.44496733,0
93.453125,54.69715763,0.671960784,-0.047080562,1.842809365,11.42696922,12.06830177,216.5374672,0
101.8125,42.85089519,0.081761178,0.6357473,2.293478261,14.41402806,9.500234769,116.9889635,0
129.9609375,47.90002648,0.143678818,-0.290569748,2.903846154,15.46281391,7.899741806,84.3750209,0
138.3125,54.9375711,0.068955413,-0.156405525,1.266722408,10.0971003,15.8790681,347.7404052,0
147.7578125,48.87000392,0.001518294,-0.158887725,3.260869565,16.69209175,7.45713671,72.34859953,0
124.3046875,44.39815568,0.175366171,0.16656743,9.154682274,35.17916854,4.066282387,16.42814484,0
124.6015625,40.15698489,0.088767451,0.871930608,3.305183946,20.2200604,7.437364451,61.07313614,0
98.6328125,36.18849763,0.718190755,2.360653182,5.039297659,26.93220699,6.388136865,43.08503226,0
84.8828125,36.87576717,0.491004126,2.518144142,1.52173913,14.12096673,12.56871346,178.0556245,0
111.890625,48.67481933,0.035386997,0.348022362,1.571070234,14.82870304,11.67998048,152.994336,0
130.6953125,60.5335081,0.088105158,-0.723727217,1.995819398,18.38743616,10.49119335,118.262325,0
120.5859375,41.16212749,0.138782474,0.52433169,1.752508361,16.97373395,10.84587696,125.7551466,0
103.0703125,49.27492764,0.42452101,0.282820154,1.826086957,18.39063821,10.59282088,114.9287773,0
143.375,38.75685423,-0.097355231,1.290932477,1.977424749,17.95461555,10.65664941,124.6989694,0
132.0625,55.15726805,-0.149323113,-0.577054832,125.0861204,74.96508736,-0.99446926,-0.82673799,0
132.4765625,43.04248716,-0.00063905,0.267742351,0.93812709,13.10318649,16.77326368,298.847941,0
123.09375,52.06732983,0.134037582,-0.400188013,85.17976589,92.84573979,0.205501783,-1.884215267,0
115.2109375,54.86498376,0.072280268,-0.476255419,2.772575251,15.92457506,8.324767445,88.21564589,0
