 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class,class,cap-shape,cap-surface
66.90625,44.57217418,2.491686945,6.426508686,53.43976058,2.621427166,6.054930195,1,e,b,y
84.4765625,50.00702526,1.212789004,2.359105176,35.96427754,4.4263579,19.06763528,1,e,x,s
26.9453125,29.94769101,6.110703671,40.85382605,80.07229781,0.216344527,-1.036452964,1,e,x,y
21.7265625,32.54461237,5.72888015,33.54114171,84.21124957,-0.477637589,-1.313405271,1,e,x,s
53.53125,33.00093216,3.245248456,15.66956787,68.44858006,1.693955447,1.566517028,1,,,
19.359375,30.54907281,5.712255492,36.65609879,47.53991379,2.638707716,6.82989392,1,e,x,f
11.4140625,33.01834891,5.580259541,32.38538427,63.7299815,0.569986335,-0.558561195,1,e,x,s
36.4140625,31.56628129,4.509977444,25.20027791,49.18448974,3.298676687,10.16866433,1,e,x,s
57.765625,37.58936942,2.855624364,11.16133667,60.78799619,0.753107688,0.450373599,1,e,x,s
49.078125,31.69202615,2.833534788,14.16353002,54.9140609,2.685933484,6.424923932,1,e,f,f
26.0546875,33.9782349,5.09498762,27.40545622,77.71815844,0.409240708,-0.880289842,1,p,f,s
88.5234375,50.73044033,1.165919766,0.944145383,66.29243353,-0.64040431,-0.835324546,1,e,x,f
73.0,38.8882614,2.342840717,6.780450648,68.69177328,-0.283185658,-0.436295877,1,p,f,y
89.7578125,45.67681067,0.96405992,1.841149022,29.49639794,6.256716043,38.48474417,1,p,x,s
85.671875,34.3136064,1.90641735,7.070719335,53.62183736,2.288607321,5.200949801,1,e,b,s
20.8046875,35.84538381,4.686132238,22.27669719,71.51378571,-0.239924344,-0.596142712,1,e,x,f
13.9453125,28.42734945,6.874326,49.83630049,81.44223117,-0.271148371,-1.154878257,1,e,x,s
10.578125,35.12802687,5.57546762,31.86738189,52.07232657,0.977852122,0.82446169,1,e,f,f
76.9140625,36.93618385,2.570964167,8.845907679,51.94259097,2.693119868,6.889208363,1,e,x,s
29.96875,48.85228652,3.327600124,10.49724938,73.82912502,0.667374229,-0.641268031,1,e,x,s
86.9765625,48.25752287,1.664957245,3.479541913,55.94717963,2.621128662,6.138580656,1,e,x,s
43.9453125,29.93177362,3.491773354,20.16036777,50.15385783,3.264342834,9.945489911,1,e,x,y
74.2578125,47.67389978,2.019289295,4.775811477,49.24629575,3.364227521,10.37875397,1,e,f,f
68.546875,30.23704769,2.971961669,16.00294689,32.48842261,6.163563394,37.90210927,1,e,x,s
25.6796875,29.9752329,6.935822553,50.08672082,46.49274054,3.325767809,10.97139756,1,e,f,f
29.6796875,47.11189035,3.90405159,14.34673449,65.80699923,0.388677769,-0.33305685,1,e,x,s
70.4921875,36.51241144,2.256866729,9.635625503,36.22604746,4.823065408,24.72999447,1,e,x,y
17.5,32.71276509,5.727785457,33.62661951,70.27478246,0.603461049,-0.497938612,1,e,x,s
29.703125,29.21214414,6.119241605,41.79063912,73.68750731,0.816274144,-0.277134963,1,e,f,f
70.7421875,44.61278651,1.474642847,2.703270007,84.47013465,-0.821681651,-0.956543281,1,e,x,s
9.9765625,32.25859015,5.859133735,35.45942226,65.17461055,0.742921419,-0.089009483,1,e,x,s
25.484375,32.64199375,4.872233912,26.30378803,50.82477614,2.46850776,5.532071671,1,p,x,y
75.7265625,43.68543716,1.801754237,4.555957337,42.69567807,4.295452708,17.41990159,1,e,x,f
57.015625,44.28776361,2.568926715,7.497078777,95.12675752,0.015777395,-1.70775074,1,e,b,s
32.1171875,38.20864208,4.631868717,22.6745638,64.45880149,0.765405869,0.173028781,1,e,x,s
42.5546875,31.18037459,4.417519042,25.65261075,48.29203662,3.136579598,9.663884391,1,e,f,f
18.921875,31.97499252,6.332913188,41.91419181,55.83389714,1.252185421,0.967874026,1,p,f,s
78.21875,40.63787056,1.540387482,4.797428213,54.93860141,2.492557473,4.843070239,1,e,x,s
72.7421875,34.7300406,2.048370952,8.714217534,25.96337522,6.859046095,48.94787763,1,e,x,f
39.9609375,34.99026703,3.941096328,19.86629346,64.89842959,1.98015741,2.79384681,1,e,f,s
16.5234375,32.93102755,5.621086451,32.82642694,71.69499224,0.55342957,-0.41287012,1,e,x,y
52.3046875,36.17374708,2.635561296,10.13713674,66.3636247,1.515008297,1.010958626,1,e,x,f
59.828125,30.79115878,2.70600389,13.43681055,36.31600157,5.456122788,29.07982511,1,e,f,s
20.8203125,30.28134574,5.964328192,37.73553526,63.79196761,0.847683514,0.028599962,1,e,x,y
38.3671875,28.73882149,4.911608732,30.04790545,83.91832635,0.460979803,-1.01457622,1,e,b,y
32.1328125,63.60171125,2.191145781,3.424513625,66.68108608,0.942460671,-0.058914231,1,e,x,f
110.921875,47.46637122,0.84647815,1.01997225,73.42903747,1.421850573,0.496020255,1,p,x,s
29.3828125,38.10821784,3.81110819,15.34556068,66.80172298,0.270565421,-1.02175703,1,e,x,f
25.4453125,31.24995215,5.365693006,31.54724723,65.14055962,1.376166315,1.163678808,1,e,f,f
71.78125,30.01898813,2.776655756,13.22299011,52.92752604,2.772906057,6.809021685,1,e,f,f
92.7109375,50.13141361,1.128727696,1.43453526,39.2643949,3.568839975,12.3431203,1,e,f,f
78.7265625,39.21828234,1.758215125,5.342940668,50.80872603,3.41357015,10.49062074,1,e,b,y
65.3984375,46.69203289,2.241093368,5.810580891,72.43958153,0.509195807,-0.651626359,1,e,f,f
79.234375,38.28480532,1.350382989,4.100627804,39.5055102,4.431321979,19.24790531,1,p,f,y
31.109375,32.01689846,4.922593532,27.5746585,66.43484354,0.243013429,-0.432273106,1,p,x,y
25.6171875,35.17659047,5.33660541,29.06086168,69.11457667,0.536484532,-0.271944596,1,e,b,s
81.65625,43.92010458,1.320340826,3.307269033,47.17589375,3.604873602,12.05912884,1,e,f,s
37.328125,43.89780557,3.217384472,10.50467693,50.97228209,1.015687661,0.495303231,1,e,x,f
73.515625,30.01874008,2.679638322,12.54898853,34.94638375,5.515590222,30.32201694,1,e,f,f
40.0234375,30.71452854,4.491245495,25.88909576,71.24439401,1.525132306,1.182927745,1,e,b,s
45.546875,30.90303873,3.645495803,19.49924626,88.65452697,0.655229345,-1.221447443,1,p,x,s
23.2734375,35.32897068,4.868320871,23.99645419,75.53971769,-0.073049929,-0.97263797,1,e,x,y
32.515625,44.10356852,3.404557638,11.82359006,52.59607318,2.263988245,4.531248679,1,e,f,f
37.9453125,33.07243674,4.64393735,24.69773167,75.38492581,1.188096123,0.197899545,1,e,x,y
81.953125,48.55214004,1.031327331,1.298143915,23.71193545,7.977269659,68.12710465,1,e,x,f
85.71875,39.51363244,1.889408946,5.926838733,69.79415367,1.821871545,1.8100625,1,e,f,f
50.515625,27.20264934,3.644463097,24.13786255,65.78648794,1.971153932,2.742912904,1,e,x,f
65.5703125,33.88645646,2.935616839,12.93714171,79.80866106,0.927993391,-0.723914426,1,e,x,f
51.1796875,33.578135,3.540392619,18.44180873,72.85860815,1.386723455,0.620479802,1,e,f,s
41.890625,47.21133245,3.003052883,8.580386053,73.06713335,1.093608625,-0.078809505,1,e,f,s
41.890625,28.68341049,4.707133919,30.38440322,44.03777819,3.739387485,13.61329582,1,p,f,s
42.3125,28.11159403,4.802460021,31.83377405,43.66947325,3.63044253,12.94816097,1,e,x,f
66.78125,32.65825353,2.623626489,12.39396866,46.38263458,3.617249692,12.61488438,1,e,x,s
6.984375,28.56406844,7.454056179,56.35272065,50.6762013,0.802719867,0.627865868,1,e,x,f
36.6171875,29.29753645,4.470760925,27.34746184,69.15421642,1.293861611,0.766272933,1,e,f,f
70.2421875,62.11591308,1.467380578,1.379962883,75.42230069,0.516624722,-0.891577062,1,e,x,f
61.6484375,38.06051716,1.617625392,5.240351492,19.37611085,9.25488097,92.01099426,1,e,f,f
114.34375,55.57770988,0.115901066,-0.428059593,15.68969041,9.313520095,105.6674433,1,e,x,f
40.3984375,33.74845826,3.933902554,19.29466964,76.57678022,0.558778802,-0.717263639,1,e,f,f
82.46875,44.95795562,0.951396884,1.710884976,22.49282059,9.266659683,86.43493817,1,e,x,s
82.25,37.46373246,1.759015568,5.136681615,72.0302792,1.850996131,1.838605136,1,e,b,y
75.734375,34.44594596,1.974610962,8.210833977,36.37485482,3.623148117,14.51918499,1,e,x,f
64.65625,38.01509517,2.13145264,7.24299752,73.08902816,1.729440938,1.469152912,1,e,x,y
93.4140625,42.76306952,1.223184514,2.269114346,25.74157306,7.120837821,52.56244587,1,e,f,f
64.8671875,41.69951497,2.709717418,9.160633871,43.40563863,3.637832862,13.0580627,1,e,f,f
79.2421875,34.90203837,1.82505181,6.81001969,49.77085059,3.394243699,10.63539364,1,e,x,s
39.3046875,42.67565879,3.281882772,10.82247601,78.48136696,-0.164463138,-1.039777817,1,e,f,f
92.953125,35.13764438,1.286211071,4.99227648,36.17957701,4.672915319,21.75470897,1,e,x,f
102.671875,43.48870352,0.820853347,1.717733086,59.80349103,1.750664268,1.952422691,1,p,x,s
29.953125,38.36540177,4.153427856,17.81368022,62.66037052,0.195576924,-0.757497279,1,e,x,f
60.71875,37.98003947,2.314699831,8.663949457,48.22508869,3.301562763,10.74474943,1,e,f,f
43.8984375,37.35238443,3.253270895,13.42951737,46.0383997,3.119052514,8.983716247,1,e,x,s
18.421875,31.73242855,5.734184572,34.56811951,69.64844244,0.821274273,-0.059284769,1,e,x,s
89.0546875,43.84388295,1.035462208,1.177780035,12.96341477,10.95409368,160.6677306,1,e,x,y
54.2578125,41.58223142,2.979317847,10.13826609,64.79219555,-0.9365192,0.093108123,1,e,x,s
60.4140625,43.64944289,2.735270575,7.695856564,75.10933413,-1.283502152,0.482473988,1,e,x,s
36.296875,41.66708821,4.078388212,16.47721468,73.96712868,0.565244349,-0.636362601,1,e,x,s
71.8359375,41.58458574,1.36749263,3.81361683,21.74414967,8.886982961,83.68346619,1,e,f,f
91.8359375,42.76147093,0.981031627,2.209713446,34.33603903,5.359597043,28.41143361,1,e,f,s
17.703125,42.53038608,4.066787133,15.91026828,61.16253723,0.334178243,-0.307712479,1,e,f,s
43.2890625,34.76509392,3.538731158,15.06369943,43.87267924,3.143695728,9.908375578,1,e,x,y
101.9296875,46.48003328,0.425094987,0.618000024,12.92354699,16.364909,276.722213,1,e,f,s
22.578125,35.79315782,4.650769568,21.80383747,79.1527885,-0.445270184,-0.909085997,1,e,b,s
92.890625,50.00066162,1.409737846,1.964645676,74.76461298,1.395015798,0.321894692,1,p,f,y
31.9375,37.27741231,4.586501952,21.87143411,65.34805603,1.384786676,1.116528506,1,e,x,f
51.1015625,37.34129748,2.838736612,10.16609232,18.39816924,8.914529612,90.29637299,1,e,f,y
84.2265625,47.42332872,1.573240528,2.60999922,71.87268664,-0.473744206,-0.478413851,1,e,f,s
27.625,30.66018387,6.270232875,42.85890151,66.06538799,1.205214894,0.745529302,1,p,x,s
38.5546875,36.04550262,4.014318834,18.68459996,60.97229469,1.892386101,2.849425218,1,e,x,y
67.5703125,54.79217605,2.080023822,3.50914516,63.33319576,1.694861154,1.962960382,1,e,x,s
52.6328125,35.8435993,3.866208911,17.41864492,58.8374963,2.188818178,4.135254568,1,e,x,s
38.8359375,60.23881864,2.409113748,4.694510938,55.42048533,0.741363677,0.459213896,1,e,f,f
87.3984375,44.42872449,1.118027124,1.945320906,52.50629384,2.921471061,7.584978339,1,e,x,f
70.09375,44.81253269,1.277516001,2.383786223,15.28534718,12.46154934,172.4740624,1,e,x,s
19.8125,34.99748875,4.992125533,26.27043344,85.41481529,0.66561586,-1.057323824,1,e,x,y
74.8203125,54.30116159,1.777321041,2.123472569,76.96192786,1.231877612,0.199027295,1,e,x,s
43.671875,43.60603266,3.633499647,13.02126336,75.48962974,0.263896884,-0.848741355,1,e,f,y
44.2578125,60.33762379,2.063332746,3.229865232,60.91147394,-1.129127959,0.555839532,1,e,f,s
44.890625,41.57847144,3.21315315,11.10489679,66.76314225,1.368009225,0.792437939,1,e,f,f
66.7734375,58.20628924,1.838734065,2.41493918,80.67349376,0.649639086,-0.918078374,1,e,f,f
86.359375,35.97432556,1.187733794,3.899848035,25.13569435,7.760264241,62.73552247,1,e,f,y
101.9609375,48.2468267,0.379708386,0.134922913,30.57585602,5.848119957,34.41567255,1,e,x,f
64.28125,34.64483581,2.845727763,12.81320802,70.6758993,2.605758081,4.863059303,1,p,f,s
92.3125,43.56438303,0.679336454,1.622829725,43.24566346,3.011589144,8.750022228,1,e,x,f
102.796875,37.5346422,0.382097319,1.3556516,19.87410184,7.955209532,67.64902246,1,e,f,f
51.7109375,39.71207946,2.985915188,11.68234324,52.76219823,2.514542991,5.839642594,1,e,b,s
60.6171875,36.95290945,1.990752996,6.657364325,55.8778767,2.743936695,6.5001087,1,e,b,y
68.359375,31.90849573,2.165211405,9.422734163,41.62216612,4.044943826,16.25307424,1,e,x,y
41.2578125,39.04229399,3.465890506,13.88335582,56.59354906,2.045329183,3.377430523,1,p,f,y
29.4609375,45.86595659,3.272950909,10.5837557,59.84988676,1.423430575,1.427973973,1,p,f,y
51.765625,28.01157249,4.106637024,25.2795918,60.54615891,2.420031117,4.672226562,1,e,x,f
29.3671875,36.94693642,4.385205196,21.07691155,38.2098022,3.631536923,13.70624795,1,e,f,s
54.828125,34.67417748,3.229578768,15.18684236,57.0373246,2.243796464,4.707986374,1,e,x,y
29.3828125,30.9240807,4.950562272,29.03620102,76.42785148,1.427907483,0.681617674,1,e,x,s
31.0390625,42.81617728,3.486639541,12.31109378,67.15053305,0.962186077,0.008609376,1,e,x,f
53.796875,35.2245829,2.537610881,10.33296117,41.06244837,3.874826932,15.44939361,1,p,x,y
81.6640625,40.93254309,1.703866855,4.148017391,47.68371841,3.297480118,10.61600989,1,e,x,f
62.40625,42.81746094,2.005163265,6.355752862,31.14662497,4.883559124,25.09723282,1,e,f,f
83.3203125,32.71704773,1.917684673,9.863056319,77.22112569,2.111699707,2.500354436,1,e,x,s
63.2421875,43.55021277,1.787203566,5.171780751,22.39050922,7.336994608,59.84396716,1,e,f,f
97.78125,52.60479682,0.592962349,0.224945217,11.86776194,12.00628519,199.2081619,1,e,x,y
48.40625,31.99839779,4.618345952,24.8178767,55.89135432,2.648807827,6.294357888,1,e,f,f
15.1796875,34.18251417,5.571016831,32.60214562,61.85713432,0.5497033,-0.02998197,1,e,x,f
41.7109375,37.34031676,3.844365532,17.16007009,66.25060844,1.434829018,1.055883749,1,p,x,s
28.6171875,30.30164009,5.23870101,31.06962963,59.87195856,-0.074598737,-0.321840815,1,e,x,y
46.0234375,37.22240271,3.352441179,13.10900637,53.29952895,2.711461058,6.516311164,1,e,f,y
38.390625,36.95335624,3.922403667,16.47158311,60.93219266,0.326603238,0.111317135,1,e,x,f
19.3984375,46.01839643,3.970530161,14.99836007,64.61505196,0.182897218,-0.595895323,1,e,x,y
108.515625,44.31756571,0.195451718,0.708589752,12.75586279,11.71487066,177.5193438,1,e,x,s
24.3359375,36.94025526,4.578984354,21.07219852,65.61393188,-0.057971939,-0.245258513,1,e,x,s
21.15625,32.83991414,5.038659359,27.73543276,77.89049438,0.178098694,-1.004648753,1,e,x,f
70.125,37.18324556,2.219011921,7.845536994,74.01761751,0.96856241,-0.1788026,1,p,f,y
39.2578125,28.48169535,4.726427479,30.86717048,57.15600955,2.125852865,3.489888559,1,e,x,f
80.109375,42.64538266,1.615938765,3.838795067,70.96222871,1.825811098,1.856704432,1,e,x,f
92.4765625,57.86676033,1.2410772,0.934113669,81.29723349,-0.720683089,-0.713867955,1,e,x,f
83.8046875,47.1024579,1.061599176,1.532005013,80.14230942,1.241040718,-0.287114269,1,e,x,f
48.8203125,29.01304491,4.544461499,28.20759772,71.3074186,1.734677186,1.736682233,1,e,x,f
95.3828125,51.40329529,0.889495509,0.435109453,31.28802976,5.358360596,30.12281883,1,e,x,y
105.5234375,43.91041392,0.828310557,1.789748921,55.52960903,2.351130353,4.256981041,1,e,x,f
90.546875,45.14297761,0.915527516,1.601072493,28.3993345,6.132705861,37.81336047,1,e,b,s
11.8203125,37.25826955,5.340501841,28.65597499,75.39944935,-0.29078496,-1.219306736,1,e,x,f
15.4140625,43.69345048,4.383482162,18.59713382,73.19321152,-0.132138131,-1.187904822,1,e,f,s
90.0703125,46.31316356,1.409969609,3.038750015,17.28687362,8.303035615,82.62758841,1,e,x,y
36.7109375,38.26024216,4.363306569,20.29698008,74.62119531,0.115883054,-0.819637695,1,e,x,f
50.8125,31.05004781,3.708288059,20.62248975,35.74526485,4.747143322,23.58408639,1,e,f,s
56.1328125,38.79400145,3.043499305,11.71330938,67.93325907,1.716938354,1.863980458,1,e,x,s
46.2578125,45.56661437,3.097241596,9.697285897,75.77417014,0.527439516,-0.783823003,1,e,x,s
15.8359375,35.20604026,5.451733223,30.60445917,58.54717766,0.200295209,0.349278124,1,e,x,f
103.6796875,36.38400524,0.806300387,3.279463576,13.56050069,9.548849097,126.3620126,1,p,f,y
70.4140625,33.99115863,2.516344328,10.94399986,53.20625786,2.521580598,5.807819023,1,e,f,f
41.3203125,32.3964537,3.888586052,19.89897188,44.0085606,3.882441397,14.73798107,1,e,x,y
105.4140625,47.06752585,0.877089025,0.891877313,89.16846037,0.708236991,-1.273889537,1,e,f,f
117.3984375,69.20907408,0.108450925,-1.139068864,26.49849091,7.266544832,54.36523773,1,e,x,f
61.03125,39.23266685,2.215447877,6.493572277,50.75424391,3.275554212,9.831332507,1,e,x,y
59.4296875,45.39250413,2.175946915,5.660024859,47.31947735,3.084529416,8.940259466,1,e,x,s
44.796875,44.72404264,3.508988515,12.29088063,66.8300248,1.231089551,0.754103134,1,p,f,y
8.84375,31.10226014,7.147370032,51.3090457,75.04943858,-0.210533461,-1.278222193,1,e,x,s
52.171875,37.31100486,3.237044456,12.5337732,71.3767603,1.17797269,0.376362398,1,e,x,f
76.96875,41.42876746,2.108866449,6.045174894,60.05531749,2.144710526,3.704627298,1,e,f,y
19.2109375,28.9681,7.383228067,54.91450581,74.79688682,0.819743173,-0.304083989,1,e,f,s
72.421875,65.80185804,1.281297543,0.322215442,65.26929614,1.594013226,1.329665473,1,e,f,f
57.3984375,44.95524508,2.638749728,7.709672575,85.54686852,1.141041449,-0.250511785,1,p,f,y
46.28125,34.20433486,4.047551177,20.16571328,61.26358403,2.273136348,4.238551365,1,e,f,f
54.8828125,33.41374649,3.164036716,14.59328252,33.39096395,4.98750327,26.18417008,1,e,x,y
58.1640625,37.85659151,2.990382305,11.78564805,62.00958377,1.735378007,2.354386452,1,e,f,f
21.0390625,38.7059028,4.659643272,22.02695179,64.50498096,0.992518955,0.275884706,1,p,f,y
73.4296875,35.64510038,1.891876111,8.195140975,31.35826139,6.01544618,36.39483966,1,e,b,s
16.5546875,47.36358843,4.062784725,15.06497082,58.80159542,0.404615957,-0.285589629,1,e,f,f
57.5625,42.76091783,3.035312878,10.82423847,48.07265832,2.88862751,7.919922181,1,e,b,s
109.3203125,51.89260749,0.386717797,0.032412194,12.54567128,12.57411112,204.9312164,1,e,f,f
58.1484375,39.40338061,2.40403726,7.933314587,60.97807555,1.903758041,2.445592609,1,e,b,y
9.7421875,30.26219953,7.088609518,50.95424904,59.36708836,0.901047513,0.556315962,1,e,x,y
62.765625,33.11685852,2.869593016,13.65133857,43.42229498,4.03619268,15.33900629,1,p,f,y
69.234375,42.41912975,2.010625143,5.760894094,44.85330601,3.963575589,14.94381867,1,e,x,y
13.640625,35.77222525,5.389806776,28.81278583,76.1665942,0.177274113,-1.079098331,1,e,s,f
85.1875,40.88603635,1.534340703,3.798910059,73.61768576,1.680544669,1.297380307,1,e,x,y
66.4921875,36.70745754,2.422071693,9.505038839,56.76133912,2.425321018,4.736399966,1,e,f,f
25.1171875,36.65583623,4.903291898,24.37947791,66.08940039,-0.095570431,-0.261301947,1,e,f,f
123.7109375,56.01648088,0.223849596,-0.572024717,10.06511862,20.43001943,449.028584,1,e,x,s
32.625,30.0702303,6.007009546,40.50146538,60.52603206,2.345499272,4.566227882,1,p,f,y
110.1953125,54.47549027,0.489785147,-0.031921393,56.00214376,2.875491226,6.861891535,1,e,x,f
30.7578125,37.8528702,4.196452333,18.43807325,60.87601674,0.791637356,0.360160547,1,e,x,s
65.203125,33.16397692,2.861040502,12.8045048,75.76121217,1.369637448,0.316789393,1,e,x,f
79.3203125,36.44772232,1.789567929,5.739769942,54.63315235,2.498294042,5.348673764,1,p,x,y
109.2890625,50.77280158,0.352015361,0.219464333,13.87136585,15.34801701,243.3334623,1,e,x,f
102.4140625,43.94359441,0.283450145,0.480460577,37.19515507,4.541610351,20.15982986,1,e,f,s
88.1796875,44.50341167,1.372594299,2.58476559,38.631419,4.759727192,22.49828411,1,e,x,f
112.71875,50.65615361,-0.018665361,-0.194670933,23.41805172,7.422643976,57.07679546,1,p,x,y
106.5546875,48.04535757,0.726555111,0.499797463,93.31954989,0.629753623,-1.3828349,1,e,f,f
48.265625,30.09840226,3.385013157,19.08673795,41.78778461,3.977771438,15.77593481,1,e,f,s
62.6875,39.51161815,2.462231663,9.16285605,51.97462214,3.016442347,8.641373497,1,p,x,y
31.25,29.7943472,5.168780031,32.00199897,51.18329936,2.966936784,8.228683085,1,e,f,f
18.6015625,30.35862209,5.391922104,32.93033316,53.41195512,2.392436733,5.294008356,1,e,b,y
16.2265625,37.779834,4.639832777,22.30101065,51.32605378,0.520058073,0.509008815,1,e,x,s
47.890625,32.21951912,3.475947142,16.65319314,37.14060341,4.668327976,22.05090084,1,e,f,f
27.5234375,30.95610926,4.677046419,25.86510517,59.16230147,2.024630589,3.334317226,1,p,f,s
101.4765625,38.995786,1.39314485,3.911421156,51.28790079,3.212310711,9.556100388,1,e,x,y
91.6328125,42.75692033,0.815728856,1.304500998,41.5839274,3.244519416,9.312022799,1,e,f,f
28.375,27.64931057,6.377272815,45.94404838,82.89301685,-0.477222296,-1.067880312,1,e,f,y
58.4375,47.26963051,2.148539156,4.683292326,74.83821189,1.13811631,-0.027805804,1,e,f,f
106.6640625,61.28765135,0.468726838,-0.657251352,90.42475861,0.674834757,-1.265329058,1,e,f,f
100.9375,54.56343069,0.453628401,-0.406630775,88.00389072,0.45129296,-1.382968547,1,e,f,s
42.2734375,28.70831621,4.890232581,30.85170959,56.14698205,2.569968811,5.957913098,1,e,f,f
